u,v,length_m,highway,name,oneway,ref
3518418201,3518418193,12.85842737028445,trunk,,True,
3518418203,3518418214,15.986331289874034,trunk,,True,
3518418203,3518418196,28.761880112420098,trunk,Kandy Road,True,A13
3518418208,3518418203,9.00882803387226,trunk,,True,
3518418214,3518418199,2.648508125146448,trunk,,True,
3518425501,3518425520,20.243743246645987,trunk,,True,
3518425501,5302260394,158.98211761454428,trunk,Anuradhapura Road,True,A9
3518425508,3518425514,15.87414927649373,trunk,,True,
3518425508,7035050524,178.6116892342132,trunk,Anuradhapura Road,True,A9
3518425514,3518425501,20.671097726236418,trunk,,True,
3518425516,3518425508,2.819194693942868,trunk,,True,
3518425520,3518425530,5.366374003438371,trunk,,True,
3518425530,3518425516,18.008650759599437,trunk,,True,
3518425530,3336273931,49.415504972310906,primary,Thalawa Eppawala Road,True,B213
3518433775,2906906430,8087.0729276489,primary,Thalawa Eppawala Road,False,B213
3518433775,2093611084,5449.087464292767,primary,Thalawa Eppawala Road,False,B213
3518433775,3518437204,10820.06119865415,secondary,,False,
3518437204,567011739,4868.34211294909,trunk,Anuradhapura Road,False,A9
3518437204,567011644,6027.422589111788,trunk,Anuradhapura Road,False,A9
3518437204,3518433775,10820.06119865415,secondary,,False,
3521385523,12708048694,2312.557328611215,secondary,,False,
3521385523,1792755975,656.7312376368504,secondary,,False,
3521385523,12706498838,2479.0335371975566,secondary,ආයුර්වේද පාර,False,
3521419922,3603503554,1452.6490512674154,primary,Biyagama Road,False,B214
3521419922,5064507311,115.83440722036809,primary,Biyagama Road,False,B214
3521419922,5064507314,116.97909430169622,primary,Biyagama Road,False,B214
3521510211,5373596576,6.93671175368716,secondary,Old Kesbawa Road,True,B134
3521510211,3504273406,673.3220366160874,primary,Colombo-Piliyandala-Horana Road,True,B84
3521510213,9075842367,31.771683037265483,primary_link,,True,
3521510213,4860202575,15.078576678628188,primary,Old Kesbawa Road,True,B134
3521592487,3902482154,27.75946804466681,primary,Dehiwela Road (Dehiwela-Maharagama Road),True,B94
3521592487,3521595117,10.605925374655817,primary,,True,B84
3521595117,3902482146,12.334191842505827,primary,Dehiwela-Maharagama Road,True,B94
3521595117,3902482140,20.376471967634263,primary,Colombo - Horana Road,True,B84
3521595120,3521595128,20.421711297311397,primary,Dehiwela Road (Dehiwela-Maharagama Road),True,B94
3521595120,3902482859,36.86868918913911,primary_link,,True,
3521595128,3521592487,11.861125340737791,primary,Dehiwela-Maharagama Road,True,B94
3521595128,3902482859,28.31029227948259,primary,Colombo-Piliyandala-Horana Road,True,B84
3522137034,7927504077,13267.043280677937,secondary,Madatugama-Pubbogama-Andiyagala Road,False,B556
3522137034,3522137035,3.8829599190135573,primary,,True,
3522137035,3522179237,14024.998663093034,primary,Kalawewa-Galewela Road,False,B423
3522137035,3522137041,36.31827767798241,primary,,True,
3522137041,566569273,9437.600382531407,primary,Kalawewa-Galewela Road,False,B423
3522137041,3522137034,19.607499282132125,primary,,True,
3522149870,3522149875,31.186512414859564,primary,Kalawewa-Galewela Road,True,B423
3522149870,3522179237,5866.5750518452705,primary,Kalawewa-Galewela Road,False,B423
3522149875,12488644097,9.253350098388191,primary_link,,True,
3522149875,7765135906,459.77472998543715,trunk,Kurunegala-Dambulla Road,True,A6
3522174528,3522179254,5676.731753527625,secondary,Moragolla Road,False,
3522179237,3522179254,3109.311645763393,secondary,Moragolla Road,False,
3522179237,3522149870,5866.575051845271,primary,Kalawewa-Galewela Road,False,B423
3522179237,3522137035,14024.998663093027,primary,Kalawewa-Galewela Road,False,B423
3522179254,3522174528,5676.731753527624,secondary,Moragolla Road,False,
3522179254,3522179237,3109.3116457633923,secondary,Moragolla Road,False,
3522179254,7198864573,3435.5650390408587,secondary,,False,
3527283166,2398934524,30026.20756784539,trunk,Badulla-Chenkaladi Road,False,A5
3527283166,1945644699,2575.5535506353035,trunk,Badulla-Chenkaladi Road,False,A5
3527283166,2400768904,16350.201982772052,trunk,Passara-Moneragala Road,False,A22
3528785030,12062438411,731.4291158927045,secondary,K. B. Christie Perera Mawatha (Jampettah Street),False,
3528785030,5904513234,28.877617518302003,secondary,K. B. Christie Perera Mawatha (Jampettah Street),True,
3533679913,2078754030,3347.0306598535803,secondary,,False,
3533679913,3379198802,2564.374638431496,secondary,Deiyandara - Warapitiya,False,
3533679913,2078753333,7654.523376357109,secondary,Deiyandara - Warapitiya,False,
3537884133,598716088,1288.8994598748668,secondary,Malabe-Kottawa Road,False,
3537884133,3647984170,1637.816924847313,secondary,Malabe-Kottawa Road,False,
3537884133,617219704,1386.345551333295,secondary,Hokandara-Talawatugoda Road,False,
3538149112,619227153,75.46416618833499,primary,"['Panchikawatte Road', 'Sri Sangaraja Mawatha']",True,"['AC22', 'A1']"
3538149112,619227137,33.11964171390482,trunk,Sri Sangaraja Mawatha,True,A1
3538150716,6277581690,25.735840248056896,secondary,St. Sebastian Hill,True,
3538150718,3538150716,26.260349189919573,secondary_link,,True,
3538150718,3538180787,12.206551464421045,trunk,Olcott Mawatha,True,A1
3538180787,10268955041,18.640250588389993,trunk,Sri Sangaraja Mawatha,True,A1
3538180787,3538150716,29.38640129354971,secondary,St. Sebastian Hill,True,
3540609796,3145713375,15.777008478146765,primary,Malabe - Athurugiriya Road,False,B240
3540609796,617228235,3686.4935555390125,secondary,Kahanthota Road,False,
3540609796,617190011,850.9729361460658,primary,"['Athurugiriya Road', 'Malabe - Athurugiriya Road']",False,B240
3547525265,610929939,4579.49637547735,primary,Weeraketiya-Debokkawa Road,False,B623
3547525265,3635049258,4217.287253358798,primary,Abakolawewa-Morayaya-Gonadeniya Road,False,B625
3547525265,3635049258,1537.6815837994657,primary,Weeraketiya-Debokkawa Road,False,B623
3548926813,11854288259,24.026776894989208,primary,Bibile-Mahiyangana Road,False,B57
3548926813,4509879174,5340.834710472297,primary,Bibile-Mahiyangana Road,False,B57
3548926831,5059861884,4252.944563637052,primary,Andaulpotha Road,False,B36
3548926831,2055570486,8194.595900838907,primary,Badulla-Mahiyangana Road,False,B580
3548926831,3770695580,432.63700542282584,primary,Badulla-Mahiyanganaya Road,False,B36
3549382890,4085806761,25.08952523242617,primary,Katunayake-Veyangoda Road,False,B208
3549382890,3687641055,135.38400079273194,primary,Katunayake-Veyangoda Road,False,B208
3549382890,4085806765,26.07607494159226,secondary,Veyangoda bypass Road,False,
3556443371,3538180787,37.97593791528092,primary,Orabi Pasha Mawatha,True,AC19
3556443371,3799736775,207.0950925091512,"['primary', 'trunk']","['Olcott Mawatha', 'Orabi Pasha Mawatha']",True,"['A1', 'AC19']"
3556443371,3556443375,47.61761537315616,"['primary', 'trunk']","['Orabi Pasha Mawatha', 'Sri Sangaraja Mawatha']",True,"['A1', 'AC19']"
3556443375,3538149112,562.6836587998164,trunk,Sri Sangaraja Mawatha,True,A1
3557360283,2165097325,4799.844181773365,secondary,Palolpitiya - Hathamuna Road,False,
3557360283,1639380623,1566.7961612791946,primary,Matara-Hakmana Road,False,B275
3557360283,1529199964,3147.183355455406,primary,Matara-Hakmana Road,False,B275
3557474353,258025225,2254.092448554568,trunk,Habarana-Trincomalee-Batticaloa Road,False,
3557474353,4397554917,13.000219076448541,trunk,Habarana Roundabout,True,
3557474363,6540075345,15267.57303482075,trunk,Maradankadawala-Habarana Road,False,A11
3557474363,13942702875,13.50728797926756,trunk,Habarana Roundabout,True,
3557522184,5576657112,1222.9774279647122,trunk,Puttalam-Anuradhapura-Trincomalee Road,False,AA012
3557522184,3204549182,11258.29445182099,trunk,Puttalam-Anuradhapura-Trincomalee Road,False,AA012
3557522184,1881982405,16928.033703958135,primary,Medawachchiya-Horowpotana Road,False,B282
3570607529,3570607534,11.876728895281284,primary,,False,
3570607529,3721669277,464.4668606262095,primary,Hambantota-Gonnoruwa-Meegahajandura Road,True,B631
3570607534,3570607529,11.876728895281284,primary,,False,
3570607534,6250524007,538.4717277686443,primary,Hambantota-Gonnoruwa-Meegahajandura Road,True,B631
3570836873,3498436079,784.2148196618681,primary,Colombo - Horana Road,False,B84
3570836873,3570836884,56.38946481159979,primary,Colombo-Horana Road,True,B84
3570836878,3570836893,7.4905384199608545,primary,Colombo-Horana Road,True,B84
3570836878,2558457385,86.855478627033,primary,Moratuwa-Piliyandala Road,False,B295
3570836882,257673145,984.2364120450225,primary,Colombo - Horana Road,False,B84
3570836882,3570836878,64.23259056462408,primary,Colombo-Horana Road,True,B84
3570836884,3570836895,8.068497187282603,primary,Colombo-Horana Road,True,B84
3570836884,13437079225,541.0501629325951,primary,Piliyandala-Maharagama Road,True,B367
3570836887,3570836873,24.32028409260001,primary,Colombo-Horana Road,True,B84
3570836892,3570836893,30.21576561095753,primary,Moratuwa-Piliyandala Road,False,B295
3570836892,2558457385,54.11304951837325,primary,Moratuwa-Piliyandala Road,False,B295
3570836892,3570836887,43.02446447250736,primary_link,,True,
3570836893,3570836892,30.21576561095753,primary,Moratuwa-Piliyandala Road,False,B295
3570836893,3570836887,32.034867440437324,primary,Colombo-Horana Road,True,B84
3570836893,3570836884,8.191896514919474,primary_link,,True,
3570836895,3570836878,8.60077484587642,primary_link,,True,
3570836895,3570836882,64.07824107782082,primary,Colombo-Horana Road,True,B84
3574703794,250731003,12.22011254754298,trunk,Sri Jayewardenepura Mawatha,True,A0
3575249194,5248343532,20.564412711417166,trunk,Ambepussa-Kurunegala Road,True,A6
3575249194,9562328834,8.768530218060635,primary,"['Bauddhaloka Mawatha', 'U. B. Wanninayake Mawatha']",True,B82
3577854817,2155634701,733.559371749026,primary,Old Negombo Road,False,AB40
3577854817,1438094658,1484.8152890343395,primary,Kiribathgoda-Hunupitiya Road,False,B151
3577854817,4147052689,39.8055502430348,primary_link,,True,
3577871618,2155634701,6.671063876433892,primary_link,,False,
3577871618,403899740,718.9887357568614,trunk,Negombo Road,True,A3
3578067389,6017749566,1315.7505556754886,secondary,Alagalla Road,False,C071
3580607301,2176866777,7494.649821012322,secondary,Deniyaya - Pallegama Road,False,
3584750699,4897028998,1408.4353342149195,primary,St. Andrew's Drive,False,B249
3584750699,49371992,552.0827390859298,trunk,Kandy Road,False,A5
3584750699,3254670926,20790.35096038325,trunk,"['Kandy Road', 'Nuwara Eliya Road']",False,A5
3586058703,3586058707,156.1054690423899,primary,Galagedara Bypass,False,B647
3586058703,3064234204,410.3722579881458,primary,Galagedara-Rambukkana Road,False,B122
3586058703,5547928141,18071.373621086637,primary,Galagedara-Rambukkana Road,False,B122
3586058707,3586058703,156.10546904238993,primary,Galagedara Bypass,False,B647
3586058707,3064234503,11915.07449541963,trunk,Kurunegala - Kandy Road,False,A10
3586058707,4394543338,280.7936761390316,trunk,Kurunegala - Kandy Road,False,A10
3586109085,2910209739,16674.050233341426,"['secondary', 'primary']","['Nagalla Estate Road', 'Rattota-Gammaduwa Road']",False,B392
3590783632,598168274,5360.808138671394,primary,Keppetipola-Boralande-Haputale Road,False,B353
3590783632,598168119,3297.788121252614,primary,Keppetipola-Boralande-Haputale Road,False,B353
3590783632,2521206592,5462.360889172557,primary,"['Diyatalawa Road', 'Walgahawela Road']",False,B105
3590886013,10112981124,234.81614764246999,secondary,Udakendagolla Road,False,
3590886031,4836504654,1663.5170753079192,secondary,Udakendagolla Road,False,
3591084262,263155120,3715.249965668684,trunk,Kandy Road,False,A5
3591084262,3871146838,22.772129577388295,trunk,Kandy Road,True,A5
3591964802,445969634,15.232435503127205,trunk,Colombo-Kandy Road,False,A1
3591964802,3224668762,41.90693057738668,trunk,Old Colombo Road,True,A1
3591964802,10578430168,1265.2682266279915,primary,New Kandy Road,False,B583
3592104626,3799781562,33.37342122665288,primary,Gampaha-Mriswatta Road,False,B288
3592104626,3592104628,28.63534362574603,primary,Gampaha-Mriswatta Road,False,B288
3592104626,1292992471,664.6976487979948,primary,Gampaha-Mriswatta Road,False,B288
3592104628,3799781562,20.5309062188661,trunk,,True,
3592104628,3592104626,28.63534362574603,primary,Gampaha-Mriswatta Road,False,B288
3592199657,77374761,1122.744814277274,primary,Beliatte-Tangalle Road,False,B141
3592199657,3261661183,4192.2931599438725,primary,Beliatte-Tangalle Road,False,B141
3592199657,102737846,8712.813464869041,primary,"['Pelapota-Beliatte Road', 'Tangalle-Kurundupokuna Road', 'Kadurupokuna-Pelapota Road']",False,B628
3592213984,3261661183,1325.9554035875835,primary,Beliatte-Tangalle Road,False,B141
3592213984,3279674224,775.0419157400815,primary,Beliatte-Tangalle Road,False,B141
3592213984,3592218007,1087.6213602685286,secondary,Indipokunagoda Road,False,
3592218007,3592213984,1087.6213602685284,secondary,Indipokunagoda Road,False,
3592218007,1841475983,314.9885980934355,trunk,Matara-Hambantota Road,False,A2
3592218007,102737846,432.4873255749472,trunk,Matara-Hambantota Road,False,A2
3594038163,6247562251,2.240911307683517,trunk,,True,
3594038164,610944381,189.98536548919057,primary,Mirijjawila-Sooriyawewa Road,True,B562
3594038164,3594038163,10.866854048047976,trunk,,True,
3594147916,3697151657,7.458104160096136,trunk,New Tangalle Road,True,A2
3594319500,3594319501,7.2194542503378365,primary_link,,True,
3594319500,250131908,369.96341180538894,trunk,Anagarika Dharmapala Mawatha,True,New-A2/B535
3594319501,12856077384,331.43760541359075,primary,Matara-Hakmana Road,True,B275
3594319501,3364860601,15.07014417501022,trunk,Anagarika Dharmapala Mawatha,True,New-A2/B535
3594762775,1812292194,779.0532263657223,secondary,Maligathenna Road,False,
3597945583,5052793628,11356.531019184453,secondary,Nikaweratiya - Maho - Madagalla Road,False,B326
3597945583,3663534823,15.498053589338243,secondary,,True,
3600449270,621150239,1320.1217691733414,primary,Biyagama Makola Road,False,B632
3600449270,7903823164,98.88674875323555,primary,Biyagama Makola Road,True,B632
3600553558,4784496254,18.679485909053763,primary_link,,True,
3600553558,3600557544,24.914156760408087,primary,Kadawatha Bypass Road,True,B641
3600553580,6525442932,6.673941710659197,primary,Kadawatha Bypass Road,True,B641
3600553588,13663348779,72.53252649051399,trunk,Colombo-Kandy Road,True,A1
3600553588,4785723989,81.73904631024605,primary,Kadawatha Bypass Road,True,B641
3600557544,2966142476,300.0280159274365,trunk,Colombo-Kandy Road,True,A1
3600567895,3600585998,11.773788426814725,primary_link,,True,
3600567895,3600582931,440.30579645697514,primary,Kadawatha Bypass Road,True,B641
3600567908,3600567895,17.54068056787691,primary,Kadawatha Bypass Road,True,B641
3600582931,3600582963,6.653636536273931,primary,Kadawatha Bypass Road,True,B641
3600582963,3600553580,11.258371802928213,primary_link,,True,
3600582963,3600553558,412.89164900490096,primary,Kadawatha Bypass Road,True,B641
3600585997,3600567908,12.092287557189362,primary_link,,True,
3600585997,4785723992,769.0807977482166,primary,Kadawatha Bypass Road,True,B641
3600585998,3600585997,17.99946119827364,primary,Kadawatha Bypass Road,True,B641
3603432676,3603432681,267.34638561748943,primary,Avissawella Road,False,AB10
3603432676,3603432681,268.1489091569705,primary,Avissawella Road,False,AB10
3603432676,621190877,2777.2614105119806,primary,"['Ambatale Bridge', 'Avissawella Road']",False,AB10
3603432681,4548545184,1276.6831231353933,primary,Avissawella Road,False,AB10
3603432681,3603432676,267.34638561748943,primary,Avissawella Road,False,AB10
3603432681,3603432676,268.14890915697055,primary,Avissawella Road,False,AB10
3603503553,3603503554,236.3991674330453,primary,Biyagama Road,False,B214
3603503553,3603503554,236.34243931344412,primary,Biyagama Road,False,B214
3603503553,403841840,1107.5113438047974,primary,Biyagama Road,False,B214
3603503554,3521419922,1452.6490512674152,primary,Biyagama Road,False,B214
3603503554,3603503553,236.3991674330453,primary,Biyagama Road,False,B214
3603503554,3603503553,236.3424393134441,primary,Biyagama Road,False,B214
3606358347,3600553580,394.503713180124,primary,Kadawatha Bypass Road,True,B641
3610826712,3136299955,62.420662156166735,primary_link,,True,
3610826712,3610863717,34.586169666936755,primary,D. R. Wijewardene Mawatha,True,AC6
3610863709,3610863717,17.654669968074433,primary_link,,True,
3610863709,3136299955,29.36889056134917,trunk,,True,
3610863717,3136286192,17.550445128302062,primary_link,,True,
3610863717,3647856938,19.124765341203606,primary,D. R. Wijewardene Mawatha,True,AC6
3615147754,3157384370,11497.01090862442,primary,Koslande-Poonagala Road,False,B236
